INFO [2020-11-04 17:44:01] Chain: 3, Iteration: 50
INFO [2020-11-04 17:44:01] Chain: 1, Iteration: 50
INFO [2020-11-04 17:44:01] Chain: 5, Iteration: 50
INFO [2020-11-04 17:44:01] Chain: 4, Iteration: 50
INFO [2020-11-04 17:44:01] Chain: 2, Iteration: 50
INFO [2020-11-04 17:44:03] Chain: 3, Iteration: 100
INFO [2020-11-04 17:44:03] Chain: 1, Iteration: 100
INFO [2020-11-04 17:44:03] Chain: 4, Iteration: 100
INFO [2020-11-04 17:44:03] Chain: 5, Iteration: 100
INFO [2020-11-04 17:44:03] Chain: 2, Iteration: 100
INFO [2020-11-04 17:44:05] Chain: 3, Iteration: 150
INFO [2020-11-04 17:44:05] Chain: 1, Iteration: 150
INFO [2020-11-04 17:44:05] Chain: 4, Iteration: 150
INFO [2020-11-04 17:44:05] Chain: 2, Iteration: 150
INFO [2020-11-04 17:44:05] Chain: 5, Iteration: 150
INFO [2020-11-04 17:44:07] Chain: 3, Iteration: 200
INFO [2020-11-04 17:44:08] Chain: 1, Iteration: 200
INFO [2020-11-04 17:44:08] Chain: 4, Iteration: 200
INFO [2020-11-04 17:44:08] Chain: 2, Iteration: 200
INFO [2020-11-04 17:44:08] Chain: 5, Iteration: 200
INFO [2020-11-04 17:44:10] Chain: 3, Iteration: 250
INFO [2020-11-04 17:44:10] Chain: 1, Iteration: 250
INFO [2020-11-04 17:44:11] Chain: 2, Iteration: 250
INFO [2020-11-04 17:44:11] Chain: 4, Iteration: 250
INFO [2020-11-04 17:44:11] Chain: 5, Iteration: 250
INFO [2020-11-04 17:44:14] Chain: 3, Iteration: 300
INFO [2020-11-04 17:44:14] Chain: 1, Iteration: 300
INFO [2020-11-04 17:44:15] Chain: 4, Iteration: 300
INFO [2020-11-04 17:44:15] Chain: 2, Iteration: 300
INFO [2020-11-04 17:44:15] Chain: 5, Iteration: 300
INFO [2020-11-04 17:44:17] Chain: 3, Iteration: 350
INFO [2020-11-04 17:44:18] Chain: 1, Iteration: 350
INFO [2020-11-04 17:44:18] Chain: 2, Iteration: 350
INFO [2020-11-04 17:44:19] Chain: 4, Iteration: 350
INFO [2020-11-04 17:44:19] Chain: 5, Iteration: 350
INFO [2020-11-04 17:44:21] Chain: 3, Iteration: 400
INFO [2020-11-04 17:44:21] Chain: 1, Iteration: 400
INFO [2020-11-04 17:44:22] Chain: 2, Iteration: 400
INFO [2020-11-04 17:44:22] Chain: 4, Iteration: 400
INFO [2020-11-04 17:44:22] Chain: 5, Iteration: 400
INFO [2020-11-04 17:44:25] Chain: 3, Iteration: 450
INFO [2020-11-04 17:44:25] Chain: 1, Iteration: 450
INFO [2020-11-04 17:44:26] Chain: 2, Iteration: 450
INFO [2020-11-04 17:44:26] Chain: 5, Iteration: 450
INFO [2020-11-04 17:44:27] Chain: 4, Iteration: 450
INFO [2020-11-04 17:44:29] Chain: 3, Iteration: 500
INFO [2020-11-04 17:44:30] Chain: 1, Iteration: 500
INFO [2020-11-04 17:44:30] Chain: 2, Iteration: 500
INFO [2020-11-04 17:44:31] Chain: 5, Iteration: 500
INFO [2020-11-04 17:44:31] Chain: 4, Iteration: 500
INFO [2020-11-04 17:44:33] Chain: 1, Iteration: 550
INFO [2020-11-04 17:44:33] Chain: 3, Iteration: 550
INFO [2020-11-04 17:44:35] Chain: 2, Iteration: 550
INFO [2020-11-04 17:44:35] Chain: 5, Iteration: 550
INFO [2020-11-04 17:44:35] Chain: 4, Iteration: 550
INFO [2020-11-04 17:44:37] Chain: 1, Iteration: 600
INFO [2020-11-04 17:44:38] Chain: 3, Iteration: 600
INFO [2020-11-04 17:44:39] Chain: 5, Iteration: 600
INFO [2020-11-04 17:44:39] Chain: 2, Iteration: 600
INFO [2020-11-04 17:44:39] Chain: 4, Iteration: 600
INFO [2020-11-04 17:44:41] Chain: 1, Iteration: 650
INFO [2020-11-04 17:44:42] Chain: 3, Iteration: 650
INFO [2020-11-04 17:44:42] Chain: 5, Iteration: 650
INFO [2020-11-04 17:44:42] Chain: 2, Iteration: 650
INFO [2020-11-04 17:44:43] Chain: 4, Iteration: 650
INFO [2020-11-04 17:44:44] Chain: 1, Iteration: 700
INFO [2020-11-04 17:44:45] Chain: 3, Iteration: 700
INFO [2020-11-04 17:44:46] Chain: 5, Iteration: 700
INFO [2020-11-04 17:44:46] Chain: 2, Iteration: 700
INFO [2020-11-04 17:44:47] Chain: 4, Iteration: 700
INFO [2020-11-04 17:44:48] Chain: 1, Iteration: 750
INFO [2020-11-04 17:44:49] Chain: 3, Iteration: 750
INFO [2020-11-04 17:44:50] Chain: 2, Iteration: 750
INFO [2020-11-04 17:44:50] Chain: 5, Iteration: 750
INFO [2020-11-04 17:44:51] Chain: 4, Iteration: 750
INFO [2020-11-04 17:44:52] Chain: 1, Iteration: 800
INFO [2020-11-04 17:44:52] Chain: 3, Iteration: 800
INFO [2020-11-04 17:44:53] Chain: 2, Iteration: 800
INFO [2020-11-04 17:44:54] Chain: 5, Iteration: 800
INFO [2020-11-04 17:44:54] Chain: 4, Iteration: 800
INFO [2020-11-04 17:44:55] Chain: 1, Iteration: 850
INFO [2020-11-04 17:44:56] Chain: 3, Iteration: 850
INFO [2020-11-04 17:44:57] Chain: 2, Iteration: 850
INFO [2020-11-04 17:44:57] Chain: 5, Iteration: 850
INFO [2020-11-04 17:44:58] Chain: 4, Iteration: 850
INFO [2020-11-04 17:44:59] Chain: 1, Iteration: 900
INFO [2020-11-04 17:45:00] Chain: 3, Iteration: 900
INFO [2020-11-04 17:45:01] Chain: 5, Iteration: 900
INFO [2020-11-04 17:45:01] Chain: 2, Iteration: 900
INFO [2020-11-04 17:45:02] Chain: 4, Iteration: 900
INFO [2020-11-04 17:45:03] Chain: 1, Iteration: 950
INFO [2020-11-04 17:45:04] Chain: 3, Iteration: 950
INFO [2020-11-04 17:45:05] Chain: 5, Iteration: 950
INFO [2020-11-04 17:45:05] Chain: 2, Iteration: 950
INFO [2020-11-04 17:45:06] Chain: 4, Iteration: 950
INFO [2020-11-04 17:45:07] Chain: 1, Iteration: 1000
INFO [2020-11-04 17:45:08] Chain: 3, Iteration: 1000
INFO [2020-11-04 17:45:08] Chain: 2, Iteration: 1000
INFO [2020-11-04 17:45:09] Chain: 5, Iteration: 1000
INFO [2020-11-04 17:45:09] Chain: 4, Iteration: 1000
