INFO [2020-11-16 15:08:23] Chain: 1, Iteration: 50
INFO [2020-11-16 15:08:23] Chain: 4, Iteration: 50
INFO [2020-11-16 15:08:24] Chain: 2, Iteration: 50
INFO [2020-11-16 15:08:24] Chain: 3, Iteration: 50
INFO [2020-11-16 15:08:24] Chain: 5, Iteration: 50
INFO [2020-11-16 15:08:26] Chain: 1, Iteration: 100
INFO [2020-11-16 15:08:27] Chain: 2, Iteration: 100
INFO [2020-11-16 15:08:27] Chain: 4, Iteration: 100
INFO [2020-11-16 15:08:27] Chain: 3, Iteration: 100
INFO [2020-11-16 15:08:27] Chain: 5, Iteration: 100
INFO [2020-11-16 15:08:29] Chain: 1, Iteration: 150
INFO [2020-11-16 15:08:29] Chain: 4, Iteration: 150
INFO [2020-11-16 15:08:30] Chain: 2, Iteration: 150
INFO [2020-11-16 15:08:30] Chain: 3, Iteration: 150
INFO [2020-11-16 15:08:30] Chain: 5, Iteration: 150
INFO [2020-11-16 15:08:38] Chain: 4, Iteration: 200
INFO [2020-11-16 15:08:38] Chain: 5, Iteration: 200
INFO [2020-11-16 15:08:38] Chain: 2, Iteration: 200
INFO [2020-11-16 15:08:38] Chain: 1, Iteration: 200
INFO [2020-11-16 15:08:38] Chain: 3, Iteration: 200
INFO [2020-11-16 15:08:41] Chain: 4, Iteration: 250
INFO [2020-11-16 15:08:41] Chain: 5, Iteration: 250
INFO [2020-11-16 15:08:41] Chain: 3, Iteration: 250
INFO [2020-11-16 15:08:41] Chain: 2, Iteration: 250
INFO [2020-11-16 15:08:42] Chain: 1, Iteration: 250
INFO [2020-11-16 15:08:45] Chain: 4, Iteration: 300
INFO [2020-11-16 15:08:45] Chain: 2, Iteration: 300
INFO [2020-11-16 15:08:45] Chain: 5, Iteration: 300
INFO [2020-11-16 15:08:45] Chain: 3, Iteration: 300
INFO [2020-11-16 15:08:46] Chain: 1, Iteration: 300
INFO [2020-11-16 15:08:49] Chain: 4, Iteration: 350
INFO [2020-11-16 15:08:49] Chain: 5, Iteration: 350
INFO [2020-11-16 15:08:49] Chain: 2, Iteration: 350
INFO [2020-11-16 15:08:49] Chain: 3, Iteration: 350
INFO [2020-11-16 15:08:50] Chain: 1, Iteration: 350
INFO [2020-11-16 15:09:03] Chain: 4, Iteration: 400
INFO [2020-11-16 15:09:04] Chain: 5, Iteration: 400
INFO [2020-11-16 15:09:04] Chain: 2, Iteration: 400
INFO [2020-11-16 15:09:04] Chain: 3, Iteration: 400
INFO [2020-11-16 15:09:04] Chain: 1, Iteration: 400
INFO [2020-11-16 15:09:08] Chain: 4, Iteration: 450
INFO [2020-11-16 15:09:08] Chain: 2, Iteration: 450
INFO [2020-11-16 15:09:08] Chain: 3, Iteration: 450
INFO [2020-11-16 15:09:08] Chain: 5, Iteration: 450
INFO [2020-11-16 15:09:09] Chain: 1, Iteration: 450
INFO [2020-11-16 15:09:13] Chain: 4, Iteration: 500
