INFO [2020-11-09 21:12:52] Chain: 5, Iteration: 50
INFO [2020-11-09 21:12:52] Chain: 2, Iteration: 50
INFO [2020-11-09 21:12:52] Chain: 3, Iteration: 50
INFO [2020-11-09 21:12:52] Chain: 4, Iteration: 50
INFO [2020-11-09 21:12:52] Chain: 1, Iteration: 50
INFO [2020-11-09 21:13:47] Chain: 5, Iteration: 100
INFO [2020-11-09 21:13:47] Chain: 2, Iteration: 100
INFO [2020-11-09 21:13:47] Chain: 3, Iteration: 100
INFO [2020-11-09 21:13:47] Chain: 1, Iteration: 100
INFO [2020-11-09 21:13:47] Chain: 4, Iteration: 100
INFO [2020-11-09 21:14:44] Chain: 5, Iteration: 150
INFO [2020-11-09 21:14:45] Chain: 2, Iteration: 150
INFO [2020-11-09 21:14:45] Chain: 3, Iteration: 150
INFO [2020-11-09 21:14:45] Chain: 1, Iteration: 150
INFO [2020-11-09 21:14:45] Chain: 4, Iteration: 150
INFO [2020-11-09 21:16:00] Chain: 2, Iteration: 200
INFO [2020-11-09 21:16:03] Chain: 5, Iteration: 200
INFO [2020-11-09 21:16:04] Chain: 1, Iteration: 200
INFO [2020-11-09 21:16:05] Chain: 3, Iteration: 200
INFO [2020-11-09 21:16:08] Chain: 4, Iteration: 200
INFO [2020-11-09 21:16:58] Chain: 2, Iteration: 250
INFO [2020-11-09 21:17:02] Chain: 5, Iteration: 250
INFO [2020-11-09 21:17:03] Chain: 1, Iteration: 250
INFO [2020-11-09 21:17:04] Chain: 3, Iteration: 250
INFO [2020-11-09 21:17:07] Chain: 4, Iteration: 250
INFO [2020-11-09 21:17:56] Chain: 2, Iteration: 300
INFO [2020-11-09 21:18:01] Chain: 5, Iteration: 300
INFO [2020-11-09 21:18:02] Chain: 1, Iteration: 300
INFO [2020-11-09 21:18:02] Chain: 3, Iteration: 300
INFO [2020-11-09 21:18:05] Chain: 4, Iteration: 300
INFO [2020-11-09 21:18:56] Chain: 2, Iteration: 350
INFO [2020-11-09 21:19:01] Chain: 5, Iteration: 350
INFO [2020-11-09 21:19:01] Chain: 1, Iteration: 350
INFO [2020-11-09 21:19:02] Chain: 3, Iteration: 350
INFO [2020-11-09 21:19:05] Chain: 4, Iteration: 350
INFO [2020-11-09 21:19:57] Chain: 2, Iteration: 400
INFO [2020-11-09 21:20:01] Chain: 5, Iteration: 400
INFO [2020-11-09 21:20:02] Chain: 1, Iteration: 400
INFO [2020-11-09 21:20:03] Chain: 3, Iteration: 400
INFO [2020-11-09 21:20:06] Chain: 4, Iteration: 400
INFO [2020-11-09 21:20:59] Chain: 2, Iteration: 450
INFO [2020-11-09 21:21:03] Chain: 5, Iteration: 450
INFO [2020-11-09 21:21:03] Chain: 1, Iteration: 450
INFO [2020-11-09 21:21:05] Chain: 3, Iteration: 450
INFO [2020-11-09 21:21:08] Chain: 4, Iteration: 450
INFO [2020-11-09 21:22:01] Chain: 2, Iteration: 500
INFO [2020-11-09 21:22:05] Chain: 5, Iteration: 500
INFO [2020-11-09 21:22:05] Chain: 1, Iteration: 500
INFO [2020-11-09 21:22:06] Chain: 3, Iteration: 500
INFO [2020-11-09 21:22:10] Chain: 4, Iteration: 500
INFO [2020-11-09 21:23:24] Chain: 2, Iteration: 550
INFO [2020-11-09 21:23:24] Chain: 1, Iteration: 550
INFO [2020-11-09 21:23:26] Chain: 5, Iteration: 550
INFO [2020-11-09 21:23:29] Chain: 3, Iteration: 550
INFO [2020-11-09 21:23:31] Chain: 4, Iteration: 550
INFO [2020-11-09 21:24:22] Chain: 2, Iteration: 600
INFO [2020-11-09 21:24:22] Chain: 1, Iteration: 600
INFO [2020-11-09 21:24:25] Chain: 5, Iteration: 600
INFO [2020-11-09 21:24:28] Chain: 3, Iteration: 600
INFO [2020-11-09 21:24:30] Chain: 4, Iteration: 600
INFO [2020-11-09 21:25:21] Chain: 2, Iteration: 650
INFO [2020-11-09 21:25:22] Chain: 1, Iteration: 650
INFO [2020-11-09 21:25:24] Chain: 5, Iteration: 650
INFO [2020-11-09 21:25:27] Chain: 3, Iteration: 650
INFO [2020-11-09 21:25:29] Chain: 4, Iteration: 650
INFO [2020-11-09 21:26:21] Chain: 2, Iteration: 700
INFO [2020-11-09 21:26:22] Chain: 1, Iteration: 700
INFO [2020-11-09 21:26:24] Chain: 5, Iteration: 700
INFO [2020-11-09 21:26:27] Chain: 3, Iteration: 700
INFO [2020-11-09 21:26:29] Chain: 4, Iteration: 700
INFO [2020-11-09 21:27:24] Chain: 2, Iteration: 750
INFO [2020-11-09 21:27:24] Chain: 1, Iteration: 750
INFO [2020-11-09 21:27:27] Chain: 5, Iteration: 750
INFO [2020-11-09 21:27:30] Chain: 3, Iteration: 750
INFO [2020-11-09 21:27:32] Chain: 4, Iteration: 750
INFO [2020-11-09 21:28:26] Chain: 2, Iteration: 800
INFO [2020-11-09 21:28:27] Chain: 1, Iteration: 800
INFO [2020-11-09 21:28:29] Chain: 5, Iteration: 800
INFO [2020-11-09 21:28:32] Chain: 3, Iteration: 800
INFO [2020-11-09 21:28:34] Chain: 4, Iteration: 800
INFO [2020-11-09 21:29:34] Chain: 1, Iteration: 850
INFO [2020-11-09 21:29:36] Chain: 2, Iteration: 850
INFO [2020-11-09 21:29:38] Chain: 5, Iteration: 850
INFO [2020-11-09 21:29:41] Chain: 3, Iteration: 850
INFO [2020-11-09 21:29:42] Chain: 4, Iteration: 850
INFO [2020-11-09 21:30:44] Chain: 1, Iteration: 900
INFO [2020-11-09 21:30:49] Chain: 2, Iteration: 900
INFO [2020-11-09 21:30:52] Chain: 5, Iteration: 900
INFO [2020-11-09 21:30:55] Chain: 3, Iteration: 900
INFO [2020-11-09 21:30:57] Chain: 4, Iteration: 900
INFO [2020-11-09 21:31:42] Chain: 1, Iteration: 950
INFO [2020-11-09 21:31:47] Chain: 2, Iteration: 950
INFO [2020-11-09 21:31:50] Chain: 5, Iteration: 950
INFO [2020-11-09 21:31:53] Chain: 3, Iteration: 950
INFO [2020-11-09 21:31:55] Chain: 4, Iteration: 950
INFO [2020-11-09 21:32:41] Chain: 1, Iteration: 1000
INFO [2020-11-09 21:32:45] Chain: 2, Iteration: 1000
INFO [2020-11-09 21:32:47] Chain: 5, Iteration: 1000
INFO [2020-11-09 21:32:49] Chain: 3, Iteration: 1000
INFO [2020-11-09 21:32:50] Chain: 4, Iteration: 1000
