INFO [2020-11-06 18:10:06] Chain: 4, Iteration: 50
INFO [2020-11-06 18:10:06] Chain: 5, Iteration: 50
INFO [2020-11-06 18:10:06] Chain: 3, Iteration: 50
INFO [2020-11-06 18:10:06] Chain: 2, Iteration: 50
INFO [2020-11-06 18:10:06] Chain: 1, Iteration: 50
INFO [2020-11-06 18:10:10] Chain: 4, Iteration: 100
INFO [2020-11-06 18:10:10] Chain: 2, Iteration: 100
INFO [2020-11-06 18:10:10] Chain: 3, Iteration: 100
INFO [2020-11-06 18:10:10] Chain: 5, Iteration: 100
INFO [2020-11-06 18:10:10] Chain: 1, Iteration: 100
INFO [2020-11-06 18:10:13] Chain: 4, Iteration: 150
INFO [2020-11-06 18:10:14] Chain: 2, Iteration: 150
INFO [2020-11-06 18:10:14] Chain: 5, Iteration: 150
INFO [2020-11-06 18:10:14] Chain: 3, Iteration: 150
INFO [2020-11-06 18:10:14] Chain: 1, Iteration: 150
INFO [2020-11-06 18:10:18] Chain: 4, Iteration: 200
INFO [2020-11-06 18:10:18] Chain: 2, Iteration: 200
INFO [2020-11-06 18:10:18] Chain: 5, Iteration: 200
INFO [2020-11-06 18:10:18] Chain: 3, Iteration: 200
INFO [2020-11-06 18:10:19] Chain: 1, Iteration: 200
INFO [2020-11-06 18:10:22] Chain: 4, Iteration: 250
INFO [2020-11-06 18:10:22] Chain: 3, Iteration: 250
INFO [2020-11-06 18:10:23] Chain: 2, Iteration: 250
INFO [2020-11-06 18:10:23] Chain: 5, Iteration: 250
INFO [2020-11-06 18:10:23] Chain: 1, Iteration: 250
INFO [2020-11-06 18:10:26] Chain: 4, Iteration: 300
INFO [2020-11-06 18:10:27] Chain: 2, Iteration: 300
INFO [2020-11-06 18:10:27] Chain: 3, Iteration: 300
INFO [2020-11-06 18:10:27] Chain: 5, Iteration: 300
INFO [2020-11-06 18:10:29] Chain: 1, Iteration: 300
INFO [2020-11-06 18:10:31] Chain: 4, Iteration: 350
INFO [2020-11-06 18:10:31] Chain: 2, Iteration: 350
INFO [2020-11-06 18:10:32] Chain: 3, Iteration: 350
INFO [2020-11-06 18:10:32] Chain: 5, Iteration: 350
INFO [2020-11-06 18:10:34] Chain: 1, Iteration: 350
INFO [2020-11-06 18:10:36] Chain: 4, Iteration: 400
INFO [2020-11-06 18:10:36] Chain: 2, Iteration: 400
INFO [2020-11-06 18:10:37] Chain: 3, Iteration: 400
INFO [2020-11-06 18:10:37] Chain: 5, Iteration: 400
INFO [2020-11-06 18:10:39] Chain: 1, Iteration: 400
INFO [2020-11-06 18:10:40] Chain: 4, Iteration: 450
INFO [2020-11-06 18:10:41] Chain: 2, Iteration: 450
INFO [2020-11-06 18:10:41] Chain: 3, Iteration: 450
INFO [2020-11-06 18:10:42] Chain: 5, Iteration: 450
INFO [2020-11-06 18:10:44] Chain: 1, Iteration: 450
INFO [2020-11-06 18:10:47] Chain: 4, Iteration: 500
INFO [2020-11-06 18:10:48] Chain: 2, Iteration: 500
INFO [2020-11-06 18:10:48] Chain: 3, Iteration: 500
INFO [2020-11-06 18:10:49] Chain: 5, Iteration: 500
INFO [2020-11-06 18:10:51] Chain: 1, Iteration: 500
INFO [2020-11-06 18:11:02] Chain: 4, Iteration: 550
INFO [2020-11-06 18:11:03] Chain: 2, Iteration: 550
INFO [2020-11-06 18:11:04] Chain: 3, Iteration: 550
INFO [2020-11-06 18:11:05] Chain: 5, Iteration: 550
INFO [2020-11-06 18:11:08] Chain: 4, Iteration: 600
INFO [2020-11-06 18:11:08] Chain: 1, Iteration: 550
INFO [2020-11-06 18:11:09] Chain: 2, Iteration: 600
INFO [2020-11-06 18:11:11] Chain: 3, Iteration: 600
INFO [2020-11-06 18:11:12] Chain: 5, Iteration: 600
INFO [2020-11-06 18:11:14] Chain: 1, Iteration: 600
INFO [2020-11-06 18:11:14] Chain: 4, Iteration: 650
INFO [2020-11-06 18:11:16] Chain: 2, Iteration: 650
INFO [2020-11-06 18:11:17] Chain: 3, Iteration: 650
INFO [2020-11-06 18:11:19] Chain: 5, Iteration: 650
INFO [2020-11-06 18:11:21] Chain: 4, Iteration: 700
INFO [2020-11-06 18:11:21] Chain: 1, Iteration: 650
INFO [2020-11-06 18:11:22] Chain: 2, Iteration: 700
INFO [2020-11-06 18:11:24] Chain: 3, Iteration: 700
INFO [2020-11-06 18:11:26] Chain: 5, Iteration: 700
INFO [2020-11-06 18:11:28] Chain: 4, Iteration: 750
INFO [2020-11-06 18:11:29] Chain: 1, Iteration: 700
INFO [2020-11-06 18:11:29] Chain: 2, Iteration: 750
INFO [2020-11-06 18:11:31] Chain: 3, Iteration: 750
INFO [2020-11-06 18:11:33] Chain: 5, Iteration: 750
INFO [2020-11-06 18:11:34] Chain: 4, Iteration: 800
INFO [2020-11-06 18:11:35] Chain: 1, Iteration: 750
INFO [2020-11-06 18:11:36] Chain: 2, Iteration: 800
INFO [2020-11-06 18:11:37] Chain: 3, Iteration: 800
INFO [2020-11-06 18:11:40] Chain: 5, Iteration: 800
INFO [2020-11-06 18:11:41] Chain: 4, Iteration: 850
INFO [2020-11-06 18:11:43] Chain: 1, Iteration: 800
INFO [2020-11-06 18:11:43] Chain: 2, Iteration: 850
INFO [2020-11-06 18:11:44] Chain: 3, Iteration: 850
INFO [2020-11-06 18:11:46] Chain: 5, Iteration: 850
INFO [2020-11-06 18:11:48] Chain: 4, Iteration: 900
INFO [2020-11-06 18:11:50] Chain: 2, Iteration: 900
INFO [2020-11-06 18:11:50] Chain: 1, Iteration: 850
INFO [2020-11-06 18:11:51] Chain: 3, Iteration: 900
INFO [2020-11-06 18:11:53] Chain: 5, Iteration: 900
INFO [2020-11-06 18:11:55] Chain: 4, Iteration: 950
INFO [2020-11-06 18:11:57] Chain: 2, Iteration: 950
INFO [2020-11-06 18:11:57] Chain: 1, Iteration: 900
