INFO [2020-11-11 10:55:40] Chain: 2, Iteration: 50
INFO [2020-11-11 10:55:40] Chain: 5, Iteration: 50
INFO [2020-11-11 10:55:40] Chain: 4, Iteration: 50
INFO [2020-11-11 10:55:40] Chain: 1, Iteration: 50
INFO [2020-11-11 10:55:40] Chain: 3, Iteration: 50
INFO [2020-11-11 10:55:43] Chain: 5, Iteration: 100
INFO [2020-11-11 10:55:43] Chain: 1, Iteration: 100
INFO [2020-11-11 10:55:43] Chain: 2, Iteration: 100
INFO [2020-11-11 10:55:43] Chain: 3, Iteration: 100
INFO [2020-11-11 10:55:43] Chain: 4, Iteration: 100
INFO [2020-11-11 10:55:45] Chain: 2, Iteration: 150
INFO [2020-11-11 10:55:45] Chain: 5, Iteration: 150
INFO [2020-11-11 10:55:45] Chain: 1, Iteration: 150
INFO [2020-11-11 10:55:45] Chain: 4, Iteration: 150
INFO [2020-11-11 10:55:45] Chain: 3, Iteration: 150
INFO [2020-11-11 10:55:52] Chain: 1, Iteration: 200
INFO [2020-11-11 10:55:52] Chain: 4, Iteration: 200
INFO [2020-11-11 10:55:52] Chain: 5, Iteration: 200
INFO [2020-11-11 10:55:52] Chain: 3, Iteration: 200
INFO [2020-11-11 10:55:53] Chain: 2, Iteration: 200
INFO [2020-11-11 10:55:56] Chain: 5, Iteration: 250
INFO [2020-11-11 10:55:56] Chain: 4, Iteration: 250
INFO [2020-11-11 10:55:56] Chain: 1, Iteration: 250
INFO [2020-11-11 10:55:56] Chain: 3, Iteration: 250
INFO [2020-11-11 10:55:57] Chain: 2, Iteration: 250
INFO [2020-11-11 10:56:00] Chain: 4, Iteration: 300
INFO [2020-11-11 10:56:00] Chain: 5, Iteration: 300
INFO [2020-11-11 10:56:00] Chain: 1, Iteration: 300
INFO [2020-11-11 10:56:00] Chain: 3, Iteration: 300
INFO [2020-11-11 10:56:00] Chain: 2, Iteration: 300
INFO [2020-11-11 10:56:04] Chain: 4, Iteration: 350
INFO [2020-11-11 10:56:04] Chain: 5, Iteration: 350
INFO [2020-11-11 10:56:04] Chain: 1, Iteration: 350
INFO [2020-11-11 10:56:04] Chain: 3, Iteration: 350
INFO [2020-11-11 10:56:04] Chain: 2, Iteration: 350
INFO [2020-11-11 10:56:21] Chain: 1, Iteration: 400
INFO [2020-11-11 10:56:21] Chain: 4, Iteration: 400
INFO [2020-11-11 10:56:21] Chain: 3, Iteration: 400
INFO [2020-11-11 10:56:21] Chain: 2, Iteration: 400
INFO [2020-11-11 10:56:21] Chain: 5, Iteration: 400
INFO [2020-11-11 10:56:25] Chain: 4, Iteration: 450
INFO [2020-11-11 10:56:25] Chain: 1, Iteration: 450
INFO [2020-11-11 10:56:25] Chain: 3, Iteration: 450
INFO [2020-11-11 10:56:25] Chain: 2, Iteration: 450
INFO [2020-11-11 10:56:26] Chain: 5, Iteration: 450
INFO [2020-11-11 10:56:29] Chain: 4, Iteration: 500
INFO [2020-11-11 10:56:30] Chain: 2, Iteration: 500
INFO [2020-11-11 10:56:30] Chain: 1, Iteration: 500
INFO [2020-11-11 10:56:30] Chain: 3, Iteration: 500
INFO [2020-11-11 10:56:30] Chain: 5, Iteration: 500
INFO [2020-11-11 10:56:34] Chain: 4, Iteration: 550
INFO [2020-11-11 10:56:34] Chain: 1, Iteration: 550
INFO [2020-11-11 10:56:34] Chain: 2, Iteration: 550
INFO [2020-11-11 10:56:34] Chain: 5, Iteration: 550
INFO [2020-11-11 10:56:35] Chain: 3, Iteration: 550
INFO [2020-11-11 10:56:39] Chain: 4, Iteration: 600
INFO [2020-11-11 10:56:39] Chain: 5, Iteration: 600
INFO [2020-11-11 10:56:40] Chain: 2, Iteration: 600
INFO [2020-11-11 10:56:40] Chain: 1, Iteration: 600
INFO [2020-11-11 10:56:40] Chain: 3, Iteration: 600
INFO [2020-11-11 10:56:43] Chain: 4, Iteration: 650
INFO [2020-11-11 10:56:44] Chain: 5, Iteration: 650
INFO [2020-11-11 10:56:45] Chain: 2, Iteration: 650
INFO [2020-11-11 10:56:45] Chain: 1, Iteration: 650
INFO [2020-11-11 10:56:46] Chain: 3, Iteration: 650
INFO [2020-11-11 10:56:48] Chain: 4, Iteration: 700
INFO [2020-11-11 10:56:49] Chain: 5, Iteration: 700
INFO [2020-11-11 10:56:50] Chain: 2, Iteration: 700
INFO [2020-11-11 10:56:51] Chain: 1, Iteration: 700
INFO [2020-11-11 10:56:51] Chain: 3, Iteration: 700
INFO [2020-11-11 10:56:53] Chain: 4, Iteration: 750
INFO [2020-11-11 10:56:54] Chain: 5, Iteration: 750
INFO [2020-11-11 10:56:55] Chain: 2, Iteration: 750
INFO [2020-11-11 10:56:56] Chain: 1, Iteration: 750
INFO [2020-11-11 10:56:56] Chain: 3, Iteration: 750
INFO [2020-11-11 10:56:58] Chain: 4, Iteration: 800
INFO [2020-11-11 10:56:58] Chain: 5, Iteration: 800
INFO [2020-11-11 10:56:59] Chain: 2, Iteration: 800
INFO [2020-11-11 10:57:00] Chain: 1, Iteration: 800
INFO [2020-11-11 10:57:00] Chain: 3, Iteration: 800
INFO [2020-11-11 10:57:02] Chain: 4, Iteration: 850
INFO [2020-11-11 10:57:02] Chain: 5, Iteration: 850
INFO [2020-11-11 10:57:04] Chain: 2, Iteration: 850
INFO [2020-11-11 10:57:04] Chain: 1, Iteration: 850
INFO [2020-11-11 10:57:04] Chain: 3, Iteration: 850
INFO [2020-11-11 10:57:06] Chain: 4, Iteration: 900
INFO [2020-11-11 10:57:06] Chain: 5, Iteration: 900
INFO [2020-11-11 10:57:08] Chain: 2, Iteration: 900
INFO [2020-11-11 10:57:09] Chain: 3, Iteration: 900
INFO [2020-11-11 10:57:09] Chain: 1, Iteration: 900
INFO [2020-11-11 10:57:10] Chain: 4, Iteration: 950
INFO [2020-11-11 10:57:11] Chain: 5, Iteration: 950
INFO [2020-11-11 10:57:13] Chain: 2, Iteration: 950
INFO [2020-11-11 10:57:14] Chain: 3, Iteration: 950
INFO [2020-11-11 10:57:15] Chain: 1, Iteration: 950
INFO [2020-11-11 10:57:16] Chain: 4, Iteration: 1000
INFO [2020-11-11 10:57:16] Chain: 5, Iteration: 1000
INFO [2020-11-11 10:57:18] Chain: 2, Iteration: 1000
INFO [2020-11-11 10:57:18] Chain: 3, Iteration: 1000
INFO [2020-11-11 10:57:18] Chain: 1, Iteration: 1000
