INFO [2020-11-26 11:27:27] Chain: 1, Iteration: 50
INFO [2020-11-26 11:27:27] Chain: 4, Iteration: 50
INFO [2020-11-26 11:27:27] Chain: 2, Iteration: 50
INFO [2020-11-26 11:27:27] Chain: 5, Iteration: 50
INFO [2020-11-26 11:27:27] Chain: 3, Iteration: 50
INFO [2020-11-26 11:27:28] Chain: 1, Iteration: 100
INFO [2020-11-26 11:27:28] Chain: 5, Iteration: 100
INFO [2020-11-26 11:27:28] Chain: 4, Iteration: 100
INFO [2020-11-26 11:27:28] Chain: 3, Iteration: 100
INFO [2020-11-26 11:27:28] Chain: 2, Iteration: 100
INFO [2020-11-26 11:27:28] Chain: 4, Iteration: 150
INFO [2020-11-26 11:27:28] Chain: 1, Iteration: 150
INFO [2020-11-26 11:27:28] Chain: 3, Iteration: 150
INFO [2020-11-26 11:27:28] Chain: 5, Iteration: 150
INFO [2020-11-26 11:27:28] Chain: 2, Iteration: 150
INFO [2020-11-26 11:27:28] Chain: 5, Iteration: 200
INFO [2020-11-26 11:27:28] Chain: 4, Iteration: 200
INFO [2020-11-26 11:27:28] Chain: 3, Iteration: 200
INFO [2020-11-26 11:27:28] Chain: 1, Iteration: 200
INFO [2020-11-26 11:27:28] Chain: 2, Iteration: 200
INFO [2020-11-26 11:27:29] Chain: 5, Iteration: 250
INFO [2020-11-26 11:27:29] Chain: 4, Iteration: 250
INFO [2020-11-26 11:27:29] Chain: 1, Iteration: 250
INFO [2020-11-26 11:27:29] Chain: 3, Iteration: 250
INFO [2020-11-26 11:27:29] Chain: 2, Iteration: 250
INFO [2020-11-26 11:27:29] Chain: 5, Iteration: 300
INFO [2020-11-26 11:27:29] Chain: 3, Iteration: 300
INFO [2020-11-26 11:27:29] Chain: 4, Iteration: 300
INFO [2020-11-26 11:27:29] Chain: 1, Iteration: 300
INFO [2020-11-26 11:27:29] Chain: 2, Iteration: 300
INFO [2020-11-26 11:27:30] Chain: 5, Iteration: 350
INFO [2020-11-26 11:27:30] Chain: 4, Iteration: 350
INFO [2020-11-26 11:27:30] Chain: 3, Iteration: 350
INFO [2020-11-26 11:27:30] Chain: 1, Iteration: 350
INFO [2020-11-26 11:27:30] Chain: 2, Iteration: 350
INFO [2020-11-26 11:27:30] Chain: 5, Iteration: 400
INFO [2020-11-26 11:27:30] Chain: 3, Iteration: 400
INFO [2020-11-26 11:27:30] Chain: 1, Iteration: 400
INFO [2020-11-26 11:27:30] Chain: 4, Iteration: 400
INFO [2020-11-26 11:27:30] Chain: 2, Iteration: 400
INFO [2020-11-26 11:27:30] Chain: 5, Iteration: 450
INFO [2020-11-26 11:27:30] Chain: 4, Iteration: 450
INFO [2020-11-26 11:27:30] Chain: 3, Iteration: 450
INFO [2020-11-26 11:27:30] Chain: 1, Iteration: 450
INFO [2020-11-26 11:27:30] Chain: 2, Iteration: 450
INFO [2020-11-26 11:27:31] Chain: 4, Iteration: 500
INFO [2020-11-26 11:27:31] Chain: 5, Iteration: 500
INFO [2020-11-26 11:27:31] Chain: 1, Iteration: 500
INFO [2020-11-26 11:27:31] Chain: 3, Iteration: 500
INFO [2020-11-26 11:27:31] Chain: 2, Iteration: 500
INFO [2020-11-26 11:27:31] Chain: 4, Iteration: 550
INFO [2020-11-26 11:27:31] Chain: 5, Iteration: 550
INFO [2020-11-26 11:27:31] Chain: 1, Iteration: 550
INFO [2020-11-26 11:27:31] Chain: 3, Iteration: 550
INFO [2020-11-26 11:27:31] Chain: 2, Iteration: 550
