INFO [2020-11-05 12:05:53] Chain: 2, Iteration: 50
INFO [2020-11-05 12:05:53] Chain: 1, Iteration: 50
INFO [2020-11-05 12:05:53] Chain: 5, Iteration: 50
INFO [2020-11-05 12:05:53] Chain: 4, Iteration: 50
INFO [2020-11-05 12:05:53] Chain: 3, Iteration: 50
INFO [2020-11-05 12:05:55] Chain: 2, Iteration: 100
INFO [2020-11-05 12:05:55] Chain: 1, Iteration: 100
INFO [2020-11-05 12:05:55] Chain: 5, Iteration: 100
INFO [2020-11-05 12:05:55] Chain: 3, Iteration: 100
INFO [2020-11-05 12:05:55] Chain: 4, Iteration: 100
INFO [2020-11-05 12:05:58] Chain: 3, Iteration: 150
INFO [2020-11-05 12:05:58] Chain: 2, Iteration: 150
INFO [2020-11-05 12:05:58] Chain: 1, Iteration: 150
INFO [2020-11-05 12:05:58] Chain: 5, Iteration: 150
INFO [2020-11-05 12:05:58] Chain: 4, Iteration: 150
INFO [2020-11-05 12:06:00] Chain: 3, Iteration: 200
INFO [2020-11-05 12:06:00] Chain: 2, Iteration: 200
INFO [2020-11-05 12:06:00] Chain: 1, Iteration: 200
INFO [2020-11-05 12:06:00] Chain: 5, Iteration: 200
INFO [2020-11-05 12:06:00] Chain: 4, Iteration: 200
INFO [2020-11-05 12:06:02] Chain: 3, Iteration: 250
INFO [2020-11-05 12:06:03] Chain: 1, Iteration: 250
INFO [2020-11-05 12:06:03] Chain: 5, Iteration: 250
INFO [2020-11-05 12:06:03] Chain: 4, Iteration: 250
INFO [2020-11-05 12:06:03] Chain: 2, Iteration: 250
INFO [2020-11-05 12:06:06] Chain: 3, Iteration: 300
INFO [2020-11-05 12:06:06] Chain: 1, Iteration: 300
INFO [2020-11-05 12:06:06] Chain: 5, Iteration: 300
INFO [2020-11-05 12:06:06] Chain: 2, Iteration: 300
INFO [2020-11-05 12:06:06] Chain: 4, Iteration: 300
INFO [2020-11-05 12:06:08] Chain: 3, Iteration: 350
INFO [2020-11-05 12:06:09] Chain: 1, Iteration: 350
INFO [2020-11-05 12:06:09] Chain: 2, Iteration: 350
INFO [2020-11-05 12:06:09] Chain: 5, Iteration: 350
INFO [2020-11-05 12:06:09] Chain: 4, Iteration: 350
INFO [2020-11-05 12:06:11] Chain: 3, Iteration: 400
INFO [2020-11-05 12:06:12] Chain: 1, Iteration: 400
INFO [2020-11-05 12:06:12] Chain: 2, Iteration: 400
INFO [2020-11-05 12:06:12] Chain: 5, Iteration: 400
INFO [2020-11-05 12:06:12] Chain: 4, Iteration: 400
INFO [2020-11-05 12:06:15] Chain: 3, Iteration: 450
INFO [2020-11-05 12:06:16] Chain: 1, Iteration: 450
