INFO [2019-09-12 12:56:39] Chain: 4, Iteration: 50
INFO [2019-09-12 12:56:39] Chain: 2, Iteration: 50
INFO [2019-09-12 12:56:39] Chain: 5, Iteration: 50
INFO [2019-09-12 12:56:39] Chain: 3, Iteration: 50
INFO [2019-09-12 12:56:39] Chain: 1, Iteration: 50
INFO [2019-09-12 12:56:41] Chain: 4, Iteration: 100
INFO [2019-09-12 12:56:41] Chain: 3, Iteration: 100
INFO [2019-09-12 12:56:41] Chain: 2, Iteration: 100
INFO [2019-09-12 12:56:41] Chain: 5, Iteration: 100
INFO [2019-09-12 12:56:41] Chain: 1, Iteration: 100
INFO [2019-09-12 12:56:44] Chain: 4, Iteration: 150
INFO [2019-09-12 12:56:44] Chain: 3, Iteration: 150
INFO [2019-09-12 12:56:44] Chain: 2, Iteration: 150
INFO [2019-09-12 12:56:44] Chain: 5, Iteration: 150
INFO [2019-09-12 12:56:44] Chain: 1, Iteration: 150
INFO [2019-09-12 12:56:47] Chain: 4, Iteration: 200
INFO [2019-09-12 12:56:47] Chain: 3, Iteration: 200
INFO [2019-09-12 12:56:47] Chain: 2, Iteration: 200
INFO [2019-09-12 12:56:47] Chain: 5, Iteration: 200
INFO [2019-09-12 12:56:47] Chain: 1, Iteration: 200
INFO [2019-09-12 12:56:54] Chain: 4, Iteration: 250
INFO [2019-09-12 12:56:55] Chain: 2, Iteration: 250
INFO [2019-09-12 12:56:55] Chain: 3, Iteration: 250
INFO [2019-09-12 12:56:55] Chain: 5, Iteration: 250
INFO [2019-09-12 12:56:56] Chain: 1, Iteration: 250
INFO [2019-09-12 12:56:58] Chain: 4, Iteration: 300
INFO [2019-09-12 12:56:58] Chain: 2, Iteration: 300
INFO [2019-09-12 12:56:58] Chain: 3, Iteration: 300
INFO [2019-09-12 12:56:58] Chain: 5, Iteration: 300
INFO [2019-09-12 12:56:59] Chain: 1, Iteration: 300
INFO [2019-09-12 12:57:02] Chain: 4, Iteration: 350
INFO [2019-09-12 12:57:02] Chain: 2, Iteration: 350
INFO [2019-09-12 12:57:02] Chain: 3, Iteration: 350
INFO [2019-09-12 12:57:02] Chain: 5, Iteration: 350
INFO [2019-09-12 12:57:03] Chain: 1, Iteration: 350
INFO [2019-09-12 12:57:05] Chain: 4, Iteration: 400
INFO [2019-09-12 12:57:06] Chain: 2, Iteration: 400
INFO [2019-09-12 12:57:06] Chain: 3, Iteration: 400
INFO [2019-09-12 12:57:06] Chain: 5, Iteration: 400
INFO [2019-09-12 12:57:07] Chain: 1, Iteration: 400
INFO [2019-09-12 12:57:08] Chain: 4, Iteration: 450
